,0,perf,type
601,96.21212121212122,sens,Original
602,91.78082191780823,spec,Original
603,95.48872180451127,ppv,Original
604,93.05555555555556,npv,Original
605,0.9923368696690221,auc,Original
606,0.9219512195121952,acc,Synthpop
607,92.5925925925926,sens,Synthpop
608,91.42857142857143,spec,Synthpop
609,95.41984732824427,ppv,Synthpop
610,86.48648648648648,npv,Synthpop
611,0.9846368977232202,auc,Synthpop
612,0.9512195121951219,acc,Original
613,96.2406015037594,sens,Original
614,93.05555555555556,spec,Original
615,96.2406015037594,ppv,Original
616,93.05555555555556,npv,Original
617,0.9955908119452413,auc,Original
618,0.9609756097560975,acc,Synthpop
619,96.5034965034965,sens,Synthpop
620,95.16129032258065,spec,Synthpop
621,97.87234042553192,ppv,Synthpop
622,92.1875,npv,Synthpop
623,0.9879816968961905,auc,Synthpop
624,0.9658536585365853,acc,Original
625,99.21875,sens,Original
626,92.20779220779221,spec,Original
627,95.48872180451127,ppv,Original
628,98.61111111111111,npv,Original
629,0.9959951479677301,auc,Original
630,0.9365853658536586,acc,Synthpop
631,96.0,sens,Synthpop
632,90.0,spec,Synthpop
633,93.75,ppv,Synthpop
634,93.5064935064935,npv,Synthpop
635,0.9993477767695099,auc,Synthpop
636,0.9804878048780488,acc,Original
637,99.23664122137404,sens,Original
638,95.94594594594594,spec,Original
639,97.74436090225564,ppv,Original
640,98.61111111111111,npv,Original
641,0.9912008779867917,auc,Original
642,0.9463414634146341,acc,Synthpop
643,96.55172413793103,sens,Synthpop
644,92.13483146067416,spec,Synthpop
645,94.11764705882352,ppv,Synthpop
646,95.34883720930233,npv,Synthpop
647,0.9939781198567142,auc,Synthpop
648,0.9804878048780488,acc,Original
649,98.49624060150376,sens,Original
650,97.22222222222221,spec,Original
651,98.49624060150376,ppv,Original
652,97.22222222222221,npv,Original
653,0.9954752873673874,auc,Original
654,0.9512195121951219,acc,Synthpop
655,98.30508474576271,sens,Synthpop
656,90.80459770114942,spec,Synthpop
657,93.54838709677419,ppv,Synthpop
658,97.53086419753086,npv,Synthpop
659,0.9934873949579831,auc,Synthpop
660,0.9609756097560975,acc,Original
661,98.44961240310077,sens,Original
662,92.10526315789474,spec,Original
663,95.48872180451127,ppv,Original
664,97.22222222222221,npv,Original
665,0.9951864759227526,auc,Original
666,0.9658536585365853,acc,Synthpop
667,99.19354838709677,sens,Synthpop
668,92.5925925925926,spec,Synthpop
669,95.34883720930233,ppv,Synthpop
670,98.68421052631578,npv,Synthpop
671,0.9976426214049976,auc,Synthpop
672,0.975609756097561,acc,Original
673,97.05882352941177,sens,Original
674,98.55072463768117,spec,Original
675,99.24812030075188,ppv,Original
676,94.44444444444444,npv,Original
677,0.9897568207636175,auc,Original
678,0.9609756097560975,acc,Synthpop
679,100.0,sens,Synthpop
680,90.0,spec,Synthpop
681,93.98496240601504,ppv,Synthpop
682,100.0,npv,Synthpop
683,0.9938809065600419,auc,Synthpop
684,0.9658536585365853,acc,Original
685,97.72727272727273,sens,Original
686,94.52054794520548,spec,Original
687,96.99248120300751,ppv,Original
688,95.83333333333334,npv,Original
689,0.9918170090686793,auc,Original
690,0.9512195121951219,acc,Synthpop
691,98.26086956521739,sens,Synthpop
692,91.11111111111111,spec,Synthpop
693,93.38842975206612,ppv,Synthpop
694,97.61904761904762,npv,Synthpop
695,0.994146754722067,auc,Synthpop
696,0.9707317073170731,acc,Original
697,97.03703703703704,sens,Original
698,97.14285714285714,spec,Original
699,98.49624060150376,ppv,Original
700,94.44444444444444,npv,Original
701,0.9946088530334828,auc,Original
702,0.9804878048780488,acc,Synthpop
703,99.23076923076923,sens,Synthpop
704,96.0,spec,Synthpop
705,97.72727272727273,ppv,Synthpop
706,98.63013698630137,npv,Synthpop
707,0.9840823970037453,auc,Synthpop
708,0.975609756097561,acc,Original
709,100.0,sens,Original
710,93.5064935064935,spec,Original
711,96.2406015037594,ppv,Original
712,100.0,npv,Original
713,0.9942045170109941,auc,Original
714,0.9560975609756097,acc,Synthpop
715,96.63865546218487,sens,Synthpop
716,94.18604651162791,spec,Synthpop
717,95.83333333333334,ppv,Synthpop
718,95.29411764705881,npv,Synthpop
719,0.998522937905468,auc,Synthpop
720,0.9609756097560975,acc,Original
721,95.62043795620438,sens,Original
722,97.05882352941177,spec,Original
723,98.49624060150376,ppv,Original
724,91.66666666666666,npv,Original
725,0.9938964514700502,auc,Original
726,0.9512195121951219,acc,Synthpop
727,98.4,sens,Synthpop
728,90.0,spec,Synthpop
729,93.89312977099237,ppv,Synthpop
730,97.2972972972973,npv,Synthpop
731,0.9987799613341592,auc,Synthpop
732,0.9609756097560975,acc,Original
733,96.99248120300751,sens,Original
734,94.44444444444444,spec,Original
735,96.99248120300751,ppv,Original
736,94.44444444444444,npv,Original
737,0.9927797138841289,auc,Original
738,0.9707317073170731,acc,Synthpop
739,96.2406015037594,sens,Synthpop
740,98.61111111111111,spec,Synthpop
741,99.2248062015504,ppv,Synthpop
742,93.42105263157895,npv,Synthpop
743,0.9827817067421029,auc,Synthpop
744,0.9560975609756097,acc,Original
745,98.4375,sens,Original
746,90.9090909090909,spec,Original
747,94.73684210526315,ppv,Original
748,97.22222222222221,npv,Original
749,0.9954945414636965,auc,Original
750,0.9463414634146341,acc,Synthpop
751,97.6923076923077,sens,Synthpop
752,89.33333333333333,spec,Synthpop
753,94.07407407407408,ppv,Synthpop
754,95.71428571428572,npv,Synthpop
755,0.9955168629201778,auc,Synthpop
756,0.9658536585365853,acc,Original
757,97.72727272727273,sens,Original
758,94.52054794520548,spec,Original
759,96.99248120300751,ppv,Original
760,95.83333333333334,npv,Original
761,0.9953020005006065,auc,Original
762,0.9658536585365853,acc,Synthpop
763,96.09375,sens,Synthpop
764,97.40259740259741,spec,Synthpop
765,98.4,ppv,Synthpop
766,93.75,npv,Synthpop
767,0.9943234851515325,auc,Synthpop
768,0.975609756097561,acc,Original
769,99.23076923076923,sens,Original
770,94.66666666666667,spec,Original
771,96.99248120300751,ppv,Original
772,98.61111111111111,npv,Original
773,0.992433140150567,auc,Original
774,0.9560975609756097,acc,Synthpop
775,96.99248120300751,sens,Synthpop
776,93.05555555555556,spec,Synthpop
777,96.26865671641791,ppv,Synthpop
778,94.36619718309859,npv,Synthpop
779,0.999179716629381,auc,Synthpop
780,0.975609756097561,acc,Original
781,99.23076923076923,sens,Original
782,94.66666666666667,spec,Original
783,96.99248120300751,ppv,Original
784,98.61111111111111,npv,Original
785,0.9909505747347748,auc,Original
786,0.9609756097560975,acc,Synthpop
787,98.3739837398374,sens,Synthpop
788,92.6829268292683,spec,Synthpop
789,95.2755905511811,ppv,Synthpop
790,97.43589743589743,npv,Synthpop
791,0.998521747370416,auc,Synthpop
792,0.9512195121951219,acc,Original
793,97.67441860465115,sens,Original
794,90.78947368421053,spec,Original
795,94.73684210526315,ppv,Original
796,95.83333333333334,npv,Original
797,0.9932995744844715,auc,Original
798,0.9463414634146341,acc,Synthpop
799,96.94656488549617,sens,Synthpop
800,90.54054054054053,spec,Synthpop
801,94.77611940298507,ppv,Synthpop
802,94.36619718309859,npv,Synthpop
803,0.9915641312453393,auc,Synthpop
804,0.975609756097561,acc,Original
805,99.23076923076923,sens,Original
806,94.66666666666667,spec,Original
807,96.99248120300751,ppv,Original
808,98.61111111111111,npv,Original
809,0.9924138860542581,auc,Original
810,0.9463414634146341,acc,Synthpop
811,94.9579831932773,sens,Synthpop
812,94.18604651162791,spec,Synthpop
813,95.76271186440678,ppv,Synthpop
814,93.10344827586206,npv,Synthpop
815,0.9976794314121485,auc,Synthpop
816,0.975609756097561,acc,Original
817,97.76119402985076,sens,Original
818,97.1830985915493,spec,Original
819,98.49624060150376,ppv,Original
820,95.83333333333334,npv,Original
821,0.9948784103818087,auc,Original
822,0.9512195121951219,acc,Synthpop
823,97.79411764705883,sens,Synthpop
824,89.85507246376811,spec,Synthpop
825,95.0,ppv,Synthpop
826,95.38461538461539,npv,Synthpop
827,0.9922208719988216,auc,Synthpop
828,0.9853658536585366,acc,Original
829,98.50746268656717,sens,Original
830,98.59154929577466,spec,Original
831,99.24812030075188,ppv,Original
832,97.22222222222221,npv,Original
833,0.9921058205133142,auc,Original
834,0.9804878048780488,acc,Synthpop
835,98.4251968503937,sens,Synthpop
836,97.43589743589743,spec,Synthpop
837,98.4251968503937,ppv,Synthpop
838,97.43589743589743,npv,Synthpop
839,0.9950156353643513,auc,Synthpop
840,0.9658536585365853,acc,Original
841,96.32352941176471,sens,Original
842,97.10144927536231,spec,Original
843,98.49624060150376,ppv,Original
844,93.05555555555556,npv,Original
845,0.992587172921039,auc,Original
846,0.975609756097561,acc,Synthpop
847,99.19354838709677,sens,Synthpop
848,95.06172839506173,spec,Synthpop
849,96.8503937007874,ppv,Synthpop
850,98.71794871794873,npv,Synthpop
851,0.9909314886762058,auc,Synthpop
852,0.9560975609756097,acc,Original
853,95.58823529411765,sens,Original
854,95.65217391304348,spec,Original
855,97.74436090225564,ppv,Original
856,91.66666666666666,npv,Original
857,0.9971503937462695,auc,Original
858,0.9658536585365853,acc,Synthpop
859,98.47328244274809,sens,Synthpop
860,93.24324324324324,spec,Synthpop
861,96.26865671641791,ppv,Synthpop
862,97.1830985915493,npv,Synthpop
863,0.994910514541387,auc,Synthpop
864,0.9658536585365853,acc,Original
865,99.21875,sens,Original
866,92.20779220779221,spec,Original
867,95.48872180451127,ppv,Original
868,98.61111111111111,npv,Original
869,0.9931840499066177,auc,Original
870,0.9560975609756097,acc,Synthpop
871,96.40287769784173,sens,Synthpop
872,93.93939393939394,spec,Synthpop
873,97.10144927536231,ppv,Synthpop
874,92.53731343283582,npv,Synthpop
875,0.9863483436853001,auc,Synthpop
876,0.9707317073170731,acc,Original
877,96.35036496350365,sens,Original
878,98.52941176470588,spec,Original
879,99.24812030075188,ppv,Original
880,93.05555555555556,npv,Original
881,0.9893524847411287,auc,Original
882,0.9463414634146341,acc,Synthpop
883,97.08029197080292,sens,Synthpop
884,89.70588235294117,spec,Synthpop
885,95.0,ppv,Synthpop
886,93.84615384615384,npv,Synthpop
887,0.9833738400353514,auc,Synthpop
888,0.9317073170731708,acc,Original
889,92.19858156028369,sens,Original
890,95.3125,spec,Original
891,97.74436090225564,ppv,Original
892,84.72222222222221,npv,Original
893,1.0,auc,Original
894,0.9707317073170731,acc,Synthpop
895,97.63779527559055,sens,Synthpop
896,96.15384615384616,spec,Synthpop
897,97.63779527559055,ppv,Synthpop
898,96.15384615384616,npv,Synthpop
899,0.9985975551975742,auc,Synthpop
900,0.9512195121951219,acc,Original
901,98.4251968503937,sens,Original
902,89.74358974358975,spec,Original
903,93.98496240601504,ppv,Original
904,97.22222222222221,npv,Original
905,0.9994223771107302,auc,Original
906,0.9707317073170731,acc,Synthpop
907,96.875,sens,Synthpop
908,97.40259740259741,spec,Synthpop
909,98.4126984126984,ppv,Synthpop
910,94.9367088607595,npv,Synthpop
911,0.9935495516035872,auc,Synthpop
912,0.9804878048780488,acc,Original
913,97.77777777777777,sens,Original
914,98.57142857142858,spec,Original
915,99.24812030075188,ppv,Original
916,95.83333333333334,npv,Original
917,0.990700271482758,auc,Original
918,0.9658536585365853,acc,Synthpop
919,98.4251968503937,sens,Synthpop
920,93.58974358974359,spec,Synthpop
921,96.15384615384616,ppv,Synthpop
922,97.33333333333334,npv,Synthpop
923,0.9943181818181819,auc,Synthpop
924,0.9560975609756097,acc,Original
925,97.6923076923077,sens,Original
926,92.0,spec,Original
927,95.48872180451127,ppv,Original
928,95.83333333333334,npv,Original
929,0.9955137955600053,auc,Original
930,0.9658536585365853,acc,Synthpop
931,97.76119402985076,sens,Synthpop
932,94.36619718309859,spec,Synthpop
933,97.03703703703704,ppv,Synthpop
934,95.71428571428572,npv,Synthpop
935,0.9985397250590621,auc,Synthpop
936,0.9658536585365853,acc,Original
937,100.0,sens,Original
938,91.13924050632912,spec,Original
939,94.73684210526315,ppv,Original
940,100.0,npv,Original
941,0.9938194350848144,auc,Original
942,0.9512195121951219,acc,Synthpop
943,95.48872180451127,sens,Synthpop
944,94.44444444444444,spec,Synthpop
945,96.94656488549617,ppv,Synthpop
946,91.8918918918919,npv,Synthpop
947,0.9879310021209903,auc,Synthpop
948,0.9707317073170731,acc,Original
949,100.0,sens,Original
950,92.3076923076923,spec,Original
951,95.48872180451127,ppv,Original
952,100.0,npv,Original
953,0.990488476423359,auc,Original
954,0.9658536585365853,acc,Synthpop
955,98.44961240310077,sens,Synthpop
956,93.42105263157895,spec,Synthpop
957,96.21212121212122,ppv,Synthpop
958,97.26027397260275,npv,Synthpop
959,0.9908146067415731,auc,Synthpop
960,0.9609756097560975,acc,Original
961,96.99248120300751,sens,Original
962,94.44444444444444,spec,Original
963,96.99248120300751,ppv,Original
964,94.44444444444444,npv,Original
965,0.996322467604983,auc,Original
966,0.9658536585365853,acc,Synthpop
967,96.35036496350365,sens,Synthpop
968,97.05882352941177,spec,Synthpop
969,98.50746268656717,ppv,Synthpop
970,92.95774647887323,npv,Synthpop
971,0.9917412378821775,auc,Synthpop
972,0.9804878048780488,acc,Original
973,98.49624060150376,sens,Original
974,97.22222222222221,spec,Original
975,98.49624060150376,ppv,Original
976,97.22222222222221,npv,Original
977,0.9923176155727131,auc,Original
978,0.9658536585365853,acc,Synthpop
979,97.77777777777777,sens,Synthpop
980,94.28571428571428,spec,Synthpop
981,97.05882352941177,ppv,Synthpop
982,95.65217391304348,npv,Synthpop
983,0.9945054945054945,auc,Synthpop
984,0.975609756097561,acc,Original
985,97.76119402985076,sens,Original
986,97.1830985915493,spec,Original
987,98.49624060150376,ppv,Original
988,95.83333333333334,npv,Original
989,0.9937424186995782,auc,Original
990,0.9512195121951219,acc,Synthpop
991,98.4126984126984,sens,Synthpop
992,89.87341772151899,spec,Synthpop
993,93.93939393939394,ppv,Synthpop
994,97.26027397260275,npv,Synthpop
995,0.9876966292134831,auc,Synthpop
996,0.9658536585365853,acc,Original
997,98.46153846153847,sens,Original
998,93.33333333333333,spec,Original
999,96.2406015037594,ppv,Original
1000,97.22222222222221,npv,Original
1001,0.9919902959354603,auc,Original
1002,0.9512195121951219,acc,Synthpop
1003,95.34883720930233,sens,Synthpop
1004,94.73684210526315,spec,Synthpop
1005,96.8503937007874,ppv,Synthpop
1006,92.3076923076923,npv,Synthpop
1007,0.9781673457784514,auc,Synthpop
1008,0.9804878048780488,acc,Original
1009,99.23664122137404,sens,Original
1010,95.94594594594594,spec,Original
1011,97.74436090225564,ppv,Original
1012,98.61111111111111,npv,Original
1013,0.9909505747347749,auc,Original
1014,0.9658536585365853,acc,Synthpop
1015,97.5,sens,Synthpop
1016,95.29411764705881,spec,Synthpop
1017,96.69421487603306,ppv,Synthpop
1018,96.42857142857143,npv,Synthpop
1019,0.9892658413077382,auc,Synthpop
1020,0.9707317073170731,acc,Original
1021,99.2248062015504,sens,Original
1022,93.42105263157895,spec,Original
1023,96.2406015037594,ppv,Original
1024,98.61111111111111,npv,Original
1025,0.9949939349596627,auc,Original
1026,0.9560975609756097,acc,Synthpop
1027,96.55172413793103,sens,Synthpop
1028,93.33333333333333,spec,Synthpop
1029,97.22222222222221,ppv,Synthpop
1030,91.80327868852459,npv,Synthpop
1031,0.9907529239766082,auc,Synthpop
1032,0.9317073170731708,acc,Original
1033,94.73684210526315,sens,Original
1034,90.27777777777779,spec,Original
1035,94.73684210526315,ppv,Original
1036,90.27777777777779,npv,Original
1037,0.9982863854284999,auc,Original
1038,0.9365853658536586,acc,Synthpop
1039,93.75,sens,Synthpop
1040,93.5064935064935,spec,Synthpop
1041,96.0,ppv,Synthpop
1042,90.0,npv,Synthpop
1043,0.999457111834962,auc,Synthpop
1044,0.9560975609756097,acc,Original
1045,96.26865671641791,sens,Original
1046,94.36619718309859,spec,Original
1047,96.99248120300751,ppv,Original
1048,93.05555555555556,npv,Original
1049,0.9937231646032693,auc,Original
1050,0.9414634146341463,acc,Synthpop
1051,97.67441860465115,sens,Synthpop
1052,88.1578947368421,spec,Synthpop
1053,93.33333333333333,ppv,Synthpop
1054,95.71428571428572,npv,Synthpop
1055,0.9962330487192366,auc,Synthpop
1056,0.9560975609756097,acc,Original
1057,96.96969696969697,sens,Original
1058,93.15068493150685,spec,Original
1059,96.2406015037594,ppv,Original
1060,94.44444444444444,npv,Original
1061,0.996437992182837,auc,Original
1062,0.9512195121951219,acc,Synthpop
1063,93.89312977099237,sens,Synthpop
1064,97.2972972972973,spec,Synthpop
1065,98.4,ppv,Synthpop
1066,90.0,npv,Synthpop
1067,0.997733203802122,auc,Synthpop
1068,0.9609756097560975,acc,Original
1069,97.70992366412213,sens,Original
1070,93.24324324324324,spec,Original
1071,96.2406015037594,ppv,Original
1072,95.83333333333334,npv,Original
1073,0.9946858694187188,auc,Original
1074,0.9658536585365853,acc,Synthpop
1075,98.4,sens,Synthpop
1076,93.75,spec,Synthpop
1077,96.09375,ppv,Synthpop
1078,97.40259740259741,npv,Synthpop
1079,0.9980811403508771,auc,Synthpop
1080,0.9804878048780488,acc,Original
1081,99.23664122137404,sens,Original
1082,95.94594594594594,spec,Original
1083,97.74436090225564,ppv,Original
1084,98.61111111111111,npv,Original
1085,0.9918362631649883,auc,Original
1086,0.9414634146341463,acc,Synthpop
1087,99.2248062015504,sens,Synthpop
1088,85.52631578947368,spec,Synthpop
1089,92.08633093525181,ppv,Synthpop
1090,98.48484848484848,npv,Synthpop
1091,0.9798450327460566,auc,Synthpop
1092,0.9707317073170731,acc,Original
1093,97.74436090225564,sens,Original
1094,95.83333333333334,spec,Original
1095,97.74436090225564,ppv,Original
1096,95.83333333333334,npv,Original
1097,0.9926834434025839,auc,Original
1098,0.9658536585365853,acc,Synthpop
1099,99.2248062015504,sens,Synthpop
1100,92.10526315789474,spec,Synthpop
1101,95.52238805970148,ppv,Synthpop
1102,98.59154929577466,npv,Synthpop
1103,0.9947520507084264,auc,Synthpop
1104,0.975609756097561,acc,Original
1105,99.23076923076923,sens,Original
1106,94.66666666666667,spec,Original
1107,96.99248120300751,ppv,Original
1108,98.61111111111111,npv,Original
1109,0.9953597627895335,auc,Original
1110,0.9707317073170731,acc,Synthpop
1111,100.0,sens,Synthpop
1112,92.20779220779221,spec,Synthpop
1113,95.52238805970148,ppv,Synthpop
1114,100.0,npv,Synthpop
1115,0.9931674123788218,auc,Synthpop
1116,0.9853658536585366,acc,Original
1117,99.24242424242425,sens,Original
1118,97.26027397260275,spec,Original
1119,98.49624060150376,ppv,Original
1120,98.61111111111111,npv,Original
1121,0.9951864759227526,auc,Original
1122,0.9463414634146341,acc,Synthpop
1123,95.86776859504133,sens,Synthpop
1124,92.85714285714286,spec,Synthpop
1125,95.08196721311475,ppv,Synthpop
1126,93.97590361445783,npv,Synthpop
1127,0.9949596774193549,auc,Synthpop
1128,0.9560975609756097,acc,Original
1129,96.26865671641791,sens,Original
1130,94.36619718309859,spec,Original
1131,96.99248120300751,ppv,Original
1132,93.05555555555556,npv,Original
1133,0.9967653118200897,auc,Original
1134,0.9512195121951219,acc,Synthpop
1135,96.875,sens,Synthpop
1136,92.20779220779221,spec,Synthpop
1137,95.38461538461539,ppv,Synthpop
1138,94.66666666666667,npv,Synthpop
1139,0.9918065171583383,auc,Synthpop
1140,0.9365853658536586,acc,Original
1141,92.85714285714286,sens,Original
1142,95.38461538461539,spec,Original
1143,97.74436090225564,ppv,Original
1144,86.11111111111111,npv,Original
1145,0.9952827464042975,auc,Original
1146,0.9609756097560975,acc,Synthpop
1147,95.38461538461539,sens,Synthpop
1148,97.33333333333334,spec,Synthpop
1149,98.4126984126984,ppv,Synthpop
1150,92.40506329113924,npv,Synthpop
1151,0.9957155342757258,auc,Synthpop
1152,0.975609756097561,acc,Original
1153,100.0,sens,Original
1154,93.5064935064935,spec,Original
1155,96.2406015037594,ppv,Original
1156,100.0,npv,Original
1157,0.9936461482180334,auc,Original
1158,0.9609756097560975,acc,Synthpop
1159,96.15384615384616,sens,Synthpop
1160,96.0,spec,Synthpop
1161,97.65625,ppv,Synthpop
1162,93.5064935064935,npv,Synthpop
1163,0.9886191772534786,auc,Synthpop
1164,0.975609756097561,acc,Original
1165,98.48484848484848,sens,Original
1166,95.8904109589041,spec,Original
1167,97.74436090225564,ppv,Original
1168,97.22222222222221,npv,Original
1169,0.9934536072549435,auc,Original
1170,0.9512195121951219,acc,Synthpop
1171,97.70992366412213,sens,Synthpop
1172,90.54054054054053,spec,Synthpop
1173,94.81481481481482,ppv,Synthpop
1174,95.71428571428572,npv,Synthpop
1175,0.9934613166657364,auc,Synthpop
1176,0.9853658536585366,acc,Original
1177,99.24242424242425,sens,Original
1178,97.26027397260275,spec,Original
1179,98.49624060150376,ppv,Original
1180,98.61111111111111,npv,Original
1181,0.9940889924331402,auc,Original
1182,0.9609756097560975,acc,Synthpop
1183,96.03174603174604,sens,Synthpop
1184,96.20253164556962,spec,Synthpop
1185,97.58064516129032,ppv,Synthpop
1186,93.82716049382715,npv,Synthpop
1187,0.9972593582887701,auc,Synthpop
1188,0.9609756097560975,acc,Original
1189,100.0,sens,Original
1190,90.0,spec,Original
1191,93.98496240601504,ppv,Original
1192,100.0,npv,Original
1193,0.9910083370237017,auc,Original
1194,0.926829268292683,acc,Synthpop
1195,97.52066115702479,sens,Synthpop
1196,85.71428571428571,spec,Synthpop
1197,90.76923076923077,ppv,Synthpop
1198,96.0,npv,Synthpop
1199,0.9967639975918121,auc,Synthpop
